Location,Graner Berg,EDGW,51.3066667,9.1752778
Location,Walldorf,EDGX,49.3060626,8.6591136
Location,Greiling Airfield,EDGY,47.765041,11.5950502
Location,Weinheim/Bergstrasse,EDGZ,49.5681417,8.6108646
Location,Grube,EDHB,54.2446403,11.0290679
Location,Rehbeck,EDHC,53.0162506,11.1473274
Location,Eichsfeld,EDHD,51.4078136,10.1460854
Location,Uetersen,EDHE,53.6443319,9.7042212
Location,Hallertau Airfield,EDHH,48.6494715,11.5966419
Location,Alte Ems Airfield,EDHJ,53.0305461,7.3066325
Location,Neumunster,EDHN,54.0795423,9.9425917
Location,Hellenhagen Airfield,EDHQ,52.0268267,9.5613103
Location,Hersbruck Airfield,EDHR,49.5074495,11.4433079
Location,Stade,EDHS,53.5611135,9.4990164
Location,Wulzburg Airport,EDHT,49.0262302,11.019039
Location,Lauenbruck,EDHU,53.2077724,9.577457
Location,Rote Wiese Glider Field,EDHV,52.2337185244068,10.9790282867633
Location,Wahlstedt,EDHW,53.9692664,10.2204325
Location,Hoya Airfield,EDHY,52.8099492,9.1693971
Location,Bisperode Airfield,EDIA,52.0801678,9.4806864
Location,Bohlenbergerfeld Airfield,EDIB,53.4151487,7.897712
Location,Bollrich Airfield,EDIC,51.9059793,10.4618353
Location,Weper Airfield,EDID,51.7143910496657,9.80218070802884
Location,"Der Dingel"" Airfield""",EDIE,51.5363695,9.3797244
Location,Gedern Airfield,EDIF,50.4335586,9.1976205
Location,Edermunde-Grifte Airfield,EDIG,51.2225886,9.4508227
Location,Hessisch Lichtenau Airfield,EDIH,51.1888302,9.7423603
Location,Johannisau Airfield,EDIJ,50.5379205,9.6655859
Location,Homberg/Ohm Airfield,EDIK,50.7464999,9.0192
Location,Fichtelbrunn Airfield,EDIL,49.4981784,11.6579643
Location,Oberems Airfield,EDIM,50.2421125,8.3993257
Location,Arnsberg-Ruhrwiese Airfield,EDIN,51.3892006541219,8.06012200176028
Location,Bergheim Airfield,EDIO,50.9740034,6.615453
Location,Buren Airfield,EDIP,51.5423058,8.5794068
Location,Dorsten Airfield,EDIQ,51.6621171,6.9838724
Location,Duren-Hurtgenwald Airfield,EDIR,50.69257,6.4163571
Location,Emmerich Airfield,EDIS,51.8223104,6.2741603
Location,Parchim,EDISS,53.4185013,11.8010394
Location,Gustorfer Hohe Airfield,EDIT,51.0770719,6.5480422
Location,Hengsen-Opherdicke Airfield,EDIU,51.4724877,7.6469935
Location,Schnuckenheide-Repke,EDIUY,52.7170087960998,10.5299083687543
Location,Stolberg-Diepenlinchen Airfield,EDIV,50.7694705,6.2810385
Location,Iserlohn-Rheinermark Airfield,EDIW,51.4294366,7.6440324
Location,Aukrug Airfield,EDIX,54.0633103,9.8055223
Location,Meiersberg Airfield,EDJD,51.3011275,6.9530391
Location,Segelfluggelande Lochgau,EDJE,49.0006561,9.0795583
Location,Wanlo Airfield,EDJF,51.100751,6.392847
Location,Vinsebeck Airfield,EDJH,51.8461784,9.0142113
Location,Bad Waldsee-Reute,EDJJ,47.9153514,9.7091591
Location,Heiligenberg,EDJQ,47.8324977,9.298822
Location,Irsingen-Hesselberg,EDJS,49.0387679,10.5082932
Location,Landau-Ebenberg,EDJT,49.176645,8.1310221
Location,Klippeneck Airfield,EDJU,48.1108057,8.7632852
Location,Nastatten Airfield,EDJV,50.1982803,7.8895754
Location,Montabaur Airfield,EDJW,50.4264223,7.8329091
Location,Neu-Gulze Airfield,EDJX,53.3813599,10.8041028
Location,Monchsheide Airfield,EDJY,50.5080473,7.2548135
Location,Grambeker Heide Airfield,EDJZ,53.5834568298366,10.7038257046144
Location,Hangelar,EDKB,50.7667081,7.1649759
Location,Hegenscheid,EDKD,51.3131038,7.700207
Location,Dobenreuth Airfield,EDKE,49.6978874,11.138927
Location,Auf Dem Dumpel,EDKF,51.0525131,7.706037
Location,Königsdorf Gliding Center,EDKG,47.8287804047803,11.4656157314918
Location,Hunsborn,EDKH,50.9282631,7.8923853
Location,Betzdorf-Kirchen,EDKI,50.8173275,7.8314421
Location,Langenberg Airfield,EDKJ,50.7941084,9.5601993
Location,Kamen-Heeren Airfield,EDKK,51.5902886,7.7099113
Location,Leverkusen,EDKL,51.0168325,7.0067726
Location,Schuren,EDKM,51.3003589,8.2341165
Location,Neye,EDKN,51.1240896,7.3725407
Location,Brilon/Hochsauerlandkreis Airfield,EDKO,51.4003437,8.6360882
Location,Plettenberg-Huinghausen,EDKP,51.1914337,7.7910162
Location,Schmallenberg-Rennefeld,EDKR,51.1622552,8.255144
Location,Merkers Mine Experience,EDKRB,48.0265837,10.6031368
Location,Karlstadt-Saupurzel Airport,EDKS,49.9711969,9.7902029
Location,Kell Airfield,EDKT,49.6218207,6.8404422
Location,Attendorn-Finnentrop,EDKU,51.1458367,7.9364401
Location,Dahlemer Binz,EDKV,50.4043029,6.529492
Location,Kuntrop,EDKW,51.2970917,7.8187476
Location,Segelflugplatz Konz-Konen,EDKX,49.6756107,6.5437437
Location,Kilegg Airfield,EDKY,47.7511748,9.8657076
Location,Meinerzhagen,EDKZ,51.100252,7.6029959
Location,Menden,EDLA,51.4828939,7.9001698
Location,Borkenberge,EDLB,51.7808872,7.2874673
Location,Kamp-Lintfort,EDLC,51.5292336,6.536314
Location,Grefrath-Niershorst,EDLF,51.3351446,6.3600839
Location,Asperden,EDLG,51.6908973,6.1043093
Location,Lippewiesen,EDLH,51.6899337,7.8135478
Location,Bielefeld,EDLI,51.9653109,8.5503352
Location,Detmold,EDLJ,51.9407251,8.9046681
Location,Egelsberg,EDLK,51.384352511255,6.58900098691837
Location,Am Salzgittersee Airfield,EDLL,52.16605,10.31306
Location,Loemuhle,EDLM,51.6471122,7.1628434
Location,Oerlinghausen,EDLO,51.9321468339495,8.6623998803399
Location,Haxterberg,EDLR,51.6880692,8.7769999
Location,Vreden,EDLS,51.9954851,6.8451537
Location,Munster-Telgte,EDLT,51.94363,7.7721405
Location,Romerwardt,EDLX,51.6626332,6.5964552
Location,Borken-Hoxfeld,EDLY,51.8523826,6.8143701
Location,Bad Sassendorf,EDLZ,51.5783323,8.2131764
Location,Blaubeuren,EDMC,48.4183721,9.8002241
Location,Dachau-Grobenried,EDMD,48.228698,11.4260403
Location,Furstenzell,EDMF,48.5163433,13.3457847
Location,Donauried,EDMG,48.4859565,10.2833178
Location,Reutberg,EDMH,49.1128028,10.7819532
Location,Illertissen,EDMI,48.2355842,10.1375659
Location,Jesenwang,EDMJ,48.1735848,11.125072
Location,Durach,EDMK,47.6920854,10.3380826
Location,Kronach Airfield,EDMM,50.2438932,11.3576186
Location,Bischofsberg Airfield,EDMR,50.4323139,10.2896769
Location,Tannheim,EDMT,48.0087772,10.1034514
Location,Gundelfingen,EDMU,48.5693238,10.3587212
Location,Vilshofen,EDMV,48.6360568,13.1930114
Location,Deggendorf,EDMW,48.8302535,12.8800293
Location,Muhldorf,EDMY,48.279152,12.5046862
Location,Hellingst Airfield,EDMZ,53.3749931,8.8498043
Location,Arnbruck,EDNB,49.1248846,12.9855746
Location,Beilngries,EDNC,49.0209358,11.4815047
Location,Erbach,EDNE,48.3419644420309,9.91560141580427
Location,Giengen/Brenz,EDNG,48.6360074,10.2144424
Location,Bad Worishofen-Nord,EDNH,48.0164646,10.6124593
Location,Neuburg-Egweil,EDNJ,48.7829185,11.2178716
Location,Unterzeil,EDNL,47.8583957,10.0131543
Location,Segelfluggelande Farrenberg,EDNN,48.385373,9.0772715
Location,Nordlingen,EDNO,48.8696832,10.5058334
Location,Pfarrkirchen,EDNP,48.4201739,12.8640447
Location,Bopfingen,EDNQ,48.850181,10.3359947
Location,Oberhub,EDNR,49.1419736,12.0817976
Location,Schwabmunchen,EDNS,48.1793341,10.7046252
Location,Treuchtlingen-Bubenheim,EDNT,48.9947509,10.885879
Location,Thannhausen,EDNU,48.2900609,10.4420823
Location,Vogtareuth,EDNV,47.9465485,12.2039789
Location,Weissenhorn,EDNW,48.2893807,10.1395155
Location,Oberschleissheim,EDNX,48.235729,11.5528271
Location,Haidberg,EDNZ,50.1382604,11.8002739
Location,Bad Berka,EDOB,50.9063389,11.2673161
Location,Gardelegen,EDOC,52.5296447,11.3545209
Location,Reinsdorf,EDOD,51.9000305,13.2012039
